mission_time,target_altitude,current_altitude,error,velocity_cmd,control_action,height_sonar,height_baro,velocity_z_measured,battery
13.610431909561157,1.5,1.8,-0.30000000000000004,-0.8,DESCEND,1.8,-39.06,0.0,97
13.652868747711182,1.5,1.8,-0.30000000000000004,-0.8,DESCEND,1.8,-39.04,0.02,96
13.706835746765137,1.5,1.8,-0.30000000000000004,-0.8,DESCEND,1.8,-39.04,0.02,96
13.760279655456543,1.5,1.77,-0.27,-0.8,DESCEND,1.77,-39.04,0.04,96
13.803617000579834,1.5,1.77,-0.27,-0.8,DESCEND,1.77,-39.04,0.04,96
13.857248544692993,1.5,1.72,-0.21999999999999997,-0.8,DESCEND,1.72,-39.12,0.05,96
13.902233123779297,1.5,1.72,-0.21999999999999997,-0.8,DESCEND,1.72,-39.12,0.05,96
13.955648183822632,1.5,1.67,-0.16999999999999993,-0.8,DESCEND,1.67,-39.21,0.06,96
14.000600099563599,1.5,1.61,-0.1100000000000001,-0.8,DESCEND,1.61,-39.23,0.07,96
14.05517578125,1.5,1.61,-0.1100000000000001,-0.8,DESCEND,1.61,-39.23,0.07,96
14.11016058921814,1.5,1.54,-0.040000000000000036,0.0,HOLD,1.54,-39.25,0.07,96
14.154011011123657,1.5,1.54,-0.040000000000000036,0.0,HOLD,1.54,-39.25,0.07,96
14.207288265228271,1.5,1.47,0.030000000000000027,0.0,HOLD,1.47,-39.3,0.07,96
14.250922441482544,1.5,1.47,0.030000000000000027,0.0,HOLD,1.47,-39.3,0.07,96
14.304104566574097,1.5,1.39,0.1100000000000001,1.0,CLIMB,1.39,-39.32,0.06,96
14.35733437538147,1.5,1.39,0.1100000000000001,1.0,CLIMB,1.39,-39.32,0.06,96
14.400885581970215,1.5,1.34,0.15999999999999992,1.0,CLIMB,1.34,-39.41,0.04,96
14.455228805541992,1.5,1.34,0.15999999999999992,1.0,CLIMB,1.34,-39.41,0.04,96
14.508086919784546,1.5,1.34,0.15999999999999992,1.0,CLIMB,1.34,-39.41,0.04,96
14.550859451293945,1.5,1.28,0.21999999999999997,1.0,CLIMB,1.28,-39.34,0.02,96
14.604074478149414,1.5,1.29,0.20999999999999996,1.0,CLIMB,1.29,-39.46,0.0,96
14.657339334487915,1.5,1.29,0.20999999999999996,1.0,CLIMB,1.29,-39.46,0.0,96
14.700233221054077,1.5,1.33,0.16999999999999993,1.0,CLIMB,1.33,-39.33,-0.03,96
14.753551006317139,1.5,1.33,0.16999999999999993,1.0,CLIMB,1.33,-39.33,-0.03,96
14.80735969543457,1.5,1.37,0.1299999999999999,1.0,CLIMB,1.37,-39.33,-0.05,96
14.850240468978882,1.5,1.37,0.1299999999999999,1.0,CLIMB,1.37,-39.33,-0.05,96
14.904274463653564,1.5,1.44,0.06000000000000005,0.0,HOLD,1.44,-39.28,-0.07,96
14.957588911056519,1.5,1.44,0.06000000000000005,0.0,HOLD,1.44,-39.28,-0.07,96
15.010237693786621,1.5,1.53,-0.030000000000000027,0.0,HOLD,1.53,-39.26,-0.08,96
15.053075075149536,1.5,1.53,-0.030000000000000027,0.0,HOLD,1.53,-39.26,-0.08,96
15.106200933456421,1.5,1.61,-0.1100000000000001,-0.8,DESCEND,1.61,-39.23,-0.08,96
15.159228563308716,1.5,1.61,-0.1100000000000001,-0.8,DESCEND,1.61,-39.23,-0.08,96
15.20183539390564,1.5,1.69,-0.18999999999999995,-0.8,DESCEND,1.69,-39.17,-0.07,96
15.2559494972229,1.5,1.69,-0.18999999999999995,-0.8,DESCEND,1.69,-39.17,-0.07,96
15.300171375274658,1.5,1.73,-0.22999999999999998,-0.8,DESCEND,1.73,-39.11,-0.04,96
15.354430913925171,1.5,1.73,-0.22999999999999998,-0.8,DESCEND,1.73,-39.11,-0.04,96
15.408007621765137,1.5,1.75,-0.25,-0.8,DESCEND,1.75,-39.08,-0.01,96
15.450997591018677,1.5,1.75,-0.25,-0.8,DESCEND,1.75,-39.08,-0.01,96
15.504819631576538,1.5,1.75,-0.25,-0.8,DESCEND,1.75,-39.07,0.01,96
15.558177471160889,1.5,1.75,-0.25,-0.8,DESCEND,1.75,-39.07,0.01,96
15.60084342956543,1.5,1.75,-0.25,-0.8,DESCEND,1.75,-39.07,0.01,96
15.653541564941406,1.5,1.71,-0.20999999999999996,-0.8,DESCEND,1.71,-39.13,0.03,95
15.706573247909546,1.5,1.67,-0.16999999999999993,-0.8,DESCEND,1.67,-39.14,0.04,95
15.75972056388855,1.5,1.67,-0.16999999999999993,-0.8,DESCEND,1.67,-39.14,0.04,95
15.803347110748291,1.5,1.67,-0.16999999999999993,-0.8,DESCEND,1.67,-39.14,0.04,95
15.856480360031128,1.5,1.62,-0.1200000000000001,-0.8,DESCEND,1.62,-39.15,0.05,95
15.910219430923462,1.5,1.54,-0.040000000000000036,0.0,HOLD,1.54,-39.24,0.06,95
15.954084396362305,1.5,1.54,-0.040000000000000036,0.0,HOLD,1.54,-39.24,0.06,95
16.007526397705078,1.5,1.54,-0.040000000000000036,0.0,HOLD,1.54,-39.24,0.06,95
16.05126190185547,1.5,1.48,0.020000000000000018,0.0,HOLD,1.48,-39.33,0.07,95
16.10547685623169,1.5,1.48,0.020000000000000018,0.0,HOLD,1.48,-39.33,0.07,95
16.158693552017212,1.5,1.41,0.09000000000000008,0.0,HOLD,1.41,-39.25,0.06,95
16.20097017288208,1.5,1.41,0.09000000000000008,0.0,HOLD,1.41,-39.25,0.06,95
16.253163814544678,1.5,1.36,0.1399999999999999,1.0,CLIMB,1.36,-39.36,0.04,95
16.30632781982422,1.5,1.36,0.1399999999999999,1.0,CLIMB,1.36,-39.36,0.04,95
16.359732151031494,1.5,1.33,0.16999999999999993,1.0,CLIMB,1.33,-39.42,0.03,95
16.402859926223755,1.5,1.33,0.16999999999999993,1.0,CLIMB,1.33,-39.42,0.03,95
16.455873012542725,1.5,1.31,0.18999999999999995,1.0,CLIMB,1.31,-39.35,0.02,95
16.508917570114136,1.5,1.31,0.18999999999999995,1.0,CLIMB,1.31,-39.35,0.02,95
16.551422119140625,1.5,1.31,0.18999999999999995,1.0,CLIMB,1.31,-39.44,0.0,95
16.6045138835907,1.5,1.31,0.18999999999999995,1.0,CLIMB,1.31,-39.44,0.0,95
16.65700936317444,1.5,1.33,0.16999999999999993,1.0,CLIMB,1.33,-39.31,-0.03,95
16.709836959838867,1.5,1.33,0.16999999999999993,1.0,CLIMB,1.33,-39.31,-0.03,95
16.75223398208618,1.5,1.38,0.1200000000000001,1.0,CLIMB,1.38,-39.22,-0.05,95
16.80638575553894,1.5,1.38,0.1200000000000001,1.0,CLIMB,1.38,-39.22,-0.05,95
16.859451055526733,1.5,1.45,0.050000000000000044,0.0,HOLD,1.45,-39.23,-0.07,95
16.903218507766724,1.5,1.45,0.050000000000000044,0.0,HOLD,1.45,-39.23,-0.07,95
16.9570791721344,1.5,1.54,-0.040000000000000036,0.0,HOLD,1.54,-39.25,-0.08,95
17.009777069091797,1.5,1.54,-0.040000000000000036,0.0,HOLD,1.54,-39.25,-0.08,95
17.05288577079773,1.5,1.62,-0.1200000000000001,-0.8,DESCEND,1.62,-39.18,-0.09,95
17.10727596282959,1.5,1.62,-0.1200000000000001,-0.8,DESCEND,1.62,-39.18,-0.09,95
17.150380611419678,1.5,1.7,-0.19999999999999996,-0.8,DESCEND,1.7,-39.07,-0.07,95
17.20430016517639,1.5,1.7,-0.19999999999999996,-0.8,DESCEND,1.7,-39.07,-0.07,95
17.257171869277954,1.5,1.76,-0.26,-0.8,DESCEND,1.76,-39.04,-0.05,95
17.31022810935974,1.5,1.76,-0.26,-0.8,DESCEND,1.76,-39.04,-0.05,95
17.352937936782837,1.5,1.79,-0.29000000000000004,-0.8,DESCEND,1.79,-38.97,-0.02,95
17.406142234802246,1.5,1.79,-0.29000000000000004,-0.8,DESCEND,1.79,-38.97,-0.02,95
17.459757566452026,1.5,1.79,-0.29000000000000004,-0.8,DESCEND,1.79,-39.01,0.0,95
17.502254009246826,1.5,1.79,-0.29000000000000004,-0.8,DESCEND,1.79,-39.01,0.0,95
17.556769371032715,1.5,1.77,-0.27,-0.8,DESCEND,1.77,-39.04,0.02,94
17.601412296295166,1.5,1.77,-0.27,-0.8,DESCEND,1.77,-39.04,0.02,94
17.654852390289307,1.5,1.73,-0.22999999999999998,-0.8,DESCEND,1.73,-38.97,0.04,94
17.707845211029053,1.5,1.73,-0.22999999999999998,-0.8,DESCEND,1.73,-38.97,0.04,94
17.75092053413391,1.5,1.67,-0.16999999999999993,-0.8,DESCEND,1.67,-39.1,0.05,94
17.80458354949951,1.5,1.67,-0.16999999999999993,-0.8,DESCEND,1.67,-39.1,0.05,94
17.857857704162598,1.5,1.62,-0.1200000000000001,-0.8,DESCEND,1.62,-39.19,0.06,94
17.9010169506073,1.5,1.62,-0.1200000000000001,-0.8,DESCEND,1.62,-39.19,0.06,94
17.955137968063354,1.5,1.54,-0.040000000000000036,0.0,HOLD,1.54,-39.27,0.07,94
18.008606672286987,1.5,1.54,-0.040000000000000036,0.0,HOLD,1.54,-39.27,0.07,94
18.052338123321533,1.5,1.48,0.020000000000000018,0.0,HOLD,1.48,-39.34,0.07,94
18.10646677017212,1.5,1.48,0.020000000000000018,0.0,HOLD,1.48,-39.34,0.07,94
18.15956211090088,1.5,1.4,0.10000000000000009,1.0,CLIMB,1.4,-39.31,0.07,94
18.20292592048645,1.5,1.4,0.10000000000000009,1.0,CLIMB,1.4,-39.31,0.07,94
18.255903959274292,1.5,1.34,0.15999999999999992,1.0,CLIMB,1.34,-39.4,0.05,94
18.309696435928345,1.5,1.31,0.18999999999999995,1.0,CLIMB,1.31,-39.37,0.03,94
18.353334426879883,1.5,1.31,0.18999999999999995,1.0,CLIMB,1.31,-39.37,0.03,94
18.40717840194702,1.5,1.3,0.19999999999999996,1.0,CLIMB,1.3,-39.37,0.01,94
18.45050811767578,1.5,1.3,0.19999999999999996,1.0,CLIMB,1.3,-39.37,0.01,94
18.503026247024536,1.5,1.3,0.19999999999999996,1.0,CLIMB,1.3,-39.37,0.01,94
18.55636477470398,1.5,1.3,0.19999999999999996,1.0,CLIMB,1.3,-39.37,0.01,94
18.608975648880005,1.5,1.31,0.18999999999999995,1.0,CLIMB,1.31,-39.35,-0.01,94
18.6514995098114,1.5,1.36,0.1399999999999999,1.0,CLIMB,1.36,-39.29,-0.04,94
18.704406261444092,1.5,1.36,0.1399999999999999,1.0,CLIMB,1.36,-39.29,-0.04,94
18.75758194923401,1.5,1.42,0.08000000000000007,0.0,HOLD,1.42,-39.27,-0.06,94
18.80134654045105,1.5,1.42,0.08000000000000007,0.0,HOLD,1.42,-39.27,-0.06,94
18.85615372657776,1.5,1.5,0.0,0.0,HOLD,1.5,-39.17,-0.08,94
18.90093231201172,1.5,1.5,0.0,0.0,HOLD,1.5,-39.17,-0.08,94
18.95346474647522,1.5,1.59,-0.09000000000000008,0.0,HOLD,1.59,-39.21,-0.09,94
19.006430864334106,1.5,1.59,-0.09000000000000008,0.0,HOLD,1.59,-39.21,-0.09,94
19.06026315689087,1.5,1.68,-0.17999999999999994,-0.8,DESCEND,1.68,-39.09,-0.07,94
19.102680683135986,1.5,1.68,-0.17999999999999994,-0.8,DESCEND,1.68,-39.09,-0.07,94
19.15706753730774,1.5,1.74,-0.24,-0.8,DESCEND,1.74,-39.05,-0.06,94
19.20087242126465,1.5,1.74,-0.24,-0.8,DESCEND,1.74,-39.05,-0.06,94
19.254387140274048,1.5,1.78,-0.28,-0.8,DESCEND,1.78,-39.01,-0.04,94
19.30881381034851,1.5,1.78,-0.28,-0.8,DESCEND,1.78,-39.01,-0.04,94
19.352336883544922,1.5,1.8,-0.30000000000000004,-0.8,DESCEND,1.8,-38.94,-0.01,94
19.40686535835266,1.5,1.8,-0.30000000000000004,-0.8,DESCEND,1.8,-38.94,-0.01,94
19.452480792999268,1.5,1.8,-0.30000000000000004,-0.8,DESCEND,1.8,-38.96,0.01,94
19.50536561012268,1.5,1.8,-0.30000000000000004,-0.8,DESCEND,1.8,-38.96,0.01,94
19.560189962387085,1.5,1.76,-0.26,-0.8,DESCEND,1.76,-39.03,0.03,93
19.603251695632935,1.5,1.76,-0.26,-0.8,DESCEND,1.76,-39.03,0.03,93
19.657155990600586,1.5,1.72,-0.21999999999999997,-0.8,DESCEND,1.72,-39.09,0.04,93
19.700063228607178,1.5,1.72,-0.21999999999999997,-0.8,DESCEND,1.72,-39.09,0.04,93
19.753212690353394,1.5,1.66,-0.15999999999999992,-0.8,DESCEND,1.66,-39.18,0.05,93
19.806342840194702,1.5,1.66,-0.15999999999999992,-0.8,DESCEND,1.66,-39.18,0.05,93
19.860351085662842,1.5,1.6,-0.10000000000000009,-0.8,DESCEND,1.6,-39.16,0.06,93
19.9037926197052,1.5,1.6,-0.10000000000000009,-0.8,DESCEND,1.6,-39.16,0.06,93
19.95835018157959,1.5,1.53,-0.030000000000000027,0.0,HOLD,1.53,-39.27,0.07,93
20.001508951187134,1.5,1.53,-0.030000000000000027,0.0,HOLD,1.53,-39.27,0.07,93
20.05475664138794,1.5,1.45,0.050000000000000044,0.0,HOLD,1.45,-39.33,0.07,93
20.108553409576416,1.5,1.45,0.050000000000000044,0.0,HOLD,1.45,-39.33,0.07,93
20.150864839553833,1.5,1.39,0.1100000000000001,1.0,CLIMB,1.39,-39.23,0.07,93
20.20398449897766,1.5,1.39,0.1100000000000001,1.0,CLIMB,1.39,-39.23,0.07,93
20.257603883743286,1.5,1.33,0.16999999999999993,1.0,CLIMB,1.33,-39.27,0.05,93
20.301791667938232,1.5,1.33,0.16999999999999993,1.0,CLIMB,1.33,-39.27,0.05,93
20.355202674865723,1.5,1.29,0.20999999999999996,1.0,CLIMB,1.29,-39.27,0.04,93
20.409066438674927,1.5,1.29,0.20999999999999996,1.0,CLIMB,1.29,-39.27,0.04,93
20.451231241226196,1.5,1.28,0.21999999999999997,1.0,CLIMB,1.28,-39.29,0.01,93
20.504082202911377,1.5,1.28,0.21999999999999997,1.0,CLIMB,1.28,-39.29,0.01,93
20.55713415145874,1.5,1.31,0.18999999999999995,1.0,CLIMB,1.31,-39.35,-0.02,93
20.610442399978638,1.5,1.31,0.18999999999999995,1.0,CLIMB,1.31,-39.35,-0.02,93
20.65326189994812,1.5,1.31,0.18999999999999995,1.0,CLIMB,1.31,-39.35,-0.02,93
20.706493139266968,1.5,1.36,0.1399999999999999,1.0,CLIMB,1.36,-39.25,-0.04,93
20.759679079055786,1.5,1.43,0.07000000000000006,0.0,HOLD,1.43,-39.27,-0.06,93
20.802901029586792,1.5,1.43,0.07000000000000006,0.0,HOLD,1.43,-39.27,-0.06,93
20.85680103302002,1.5,1.52,-0.020000000000000018,0.0,HOLD,1.52,-39.22,-0.08,93
20.91001033782959,1.5,1.52,-0.020000000000000018,0.0,HOLD,1.52,-39.22,-0.08,93
20.953235387802124,1.5,1.52,-0.020000000000000018,0.0,HOLD,1.52,-39.22,-0.08,93
21.00744390487671,1.5,1.6,-0.10000000000000009,-0.8,DESCEND,1.6,-39.15,-0.08,93
21.05033040046692,1.5,1.6,-0.10000000000000009,-0.8,DESCEND,1.6,-39.15,-0.08,93
21.10354971885681,1.5,1.68,-0.17999999999999994,-0.8,DESCEND,1.68,-39.13,-0.07,93
21.157886743545532,1.5,1.68,-0.17999999999999994,-0.8,DESCEND,1.68,-39.13,-0.07,93
21.20168972015381,1.5,1.73,-0.22999999999999998,-0.8,DESCEND,1.73,-39.1,-0.05,93
21.25635528564453,1.5,1.73,-0.22999999999999998,-0.8,DESCEND,1.73,-39.1,-0.05,93
21.30100393295288,1.5,1.75,-0.25,-0.8,DESCEND,1.75,-39.03,-0.03,93
21.355586051940918,1.5,1.75,-0.25,-0.8,DESCEND,1.75,-39.03,-0.03,93
21.40195941925049,1.5,1.75,-0.25,-0.8,DESCEND,1.75,-38.97,0.0,93
21.45706343650818,1.5,1.75,-0.25,-0.8,DESCEND,1.75,-38.97,0.0,93
21.50228476524353,1.5,1.73,-0.22999999999999998,-0.8,DESCEND,1.73,-39.1,0.01,93
21.55605435371399,1.5,1.73,-0.22999999999999998,-0.8,DESCEND,1.73,-39.1,0.01,93
21.60952854156494,1.5,1.68,-0.17999999999999994,-0.8,DESCEND,1.68,-39.09,0.03,92
21.651881217956543,1.5,1.68,-0.17999999999999994,-0.8,DESCEND,1.68,-39.09,0.03,92
21.705586671829224,1.5,1.63,-0.1299999999999999,-0.8,DESCEND,1.63,-39.11,0.05,92
21.758381128311157,1.5,1.63,-0.1299999999999999,-0.8,DESCEND,1.63,-39.11,0.05,92
21.800447463989258,1.5,1.57,-0.07000000000000006,0.0,HOLD,1.57,-39.23,0.06,92
21.854312419891357,1.5,1.57,-0.07000000000000006,0.0,HOLD,1.57,-39.23,0.06,92
21.9065523147583,1.5,1.5,0.0,0.0,HOLD,1.5,-39.25,0.06,92
21.9597749710083,1.5,1.5,0.0,0.0,HOLD,1.5,-39.25,0.06,92
22.002942323684692,1.5,1.44,0.06000000000000005,0.0,HOLD,1.44,-39.25,0.07,92
22.055744886398315,1.5,1.44,0.06000000000000005,0.0,HOLD,1.44,-39.25,0.07,92
22.10971188545227,1.5,1.39,0.1100000000000001,1.0,CLIMB,1.39,-39.17,0.06,92
22.15291738510132,1.5,1.39,0.1100000000000001,1.0,CLIMB,1.39,-39.17,0.06,92
22.20658254623413,1.5,1.35,0.1499999999999999,1.0,CLIMB,1.35,-39.31,0.04,92
22.261698961257935,1.5,1.35,0.1499999999999999,1.0,CLIMB,1.35,-39.31,0.04,92
22.304866790771484,1.5,1.34,0.15999999999999992,1.0,CLIMB,1.34,-39.32,0.02,92
22.358752489089966,1.5,1.34,0.15999999999999992,1.0,CLIMB,1.34,-39.32,0.02,92
22.40235733985901,1.5,1.33,0.16999999999999993,1.0,CLIMB,1.33,-39.36,0.01,92
22.456093549728394,1.5,1.33,0.16999999999999993,1.0,CLIMB,1.33,-39.36,0.01,92
22.510130405426025,1.5,1.37,0.1299999999999999,1.0,CLIMB,1.37,-39.21,-0.02,92
22.55236530303955,1.5,1.37,0.1299999999999999,1.0,CLIMB,1.37,-39.21,-0.02,92
22.605422258377075,1.5,1.43,0.07000000000000006,0.0,HOLD,1.43,-39.17,-0.04,92
22.658620357513428,1.5,1.43,0.07000000000000006,0.0,HOLD,1.43,-39.17,-0.04,92
22.704097986221313,1.5,1.49,0.010000000000000009,0.0,HOLD,1.49,-39.1,-0.06,92
22.757543325424194,1.5,1.49,0.010000000000000009,0.0,HOLD,1.49,-39.1,-0.06,92
22.800124406814575,1.5,1.57,-0.07000000000000006,0.0,HOLD,1.57,-39.14,-0.07,92
22.852973461151123,1.5,1.57,-0.07000000000000006,0.0,HOLD,1.57,-39.14,-0.07,92
22.9066424369812,1.5,1.65,-0.1499999999999999,-0.8,DESCEND,1.65,-39.06,-0.08,92
22.960100889205933,1.5,1.65,-0.1499999999999999,-0.8,DESCEND,1.65,-39.06,-0.08,92
23.002402305603027,1.5,1.71,-0.20999999999999996,-0.8,DESCEND,1.71,-39.12,-0.06,92
23.05529236793518,1.5,1.75,-0.25,-0.8,DESCEND,1.75,-38.98,-0.04,92
23.109151124954224,1.5,1.75,-0.25,-0.8,DESCEND,1.75,-38.98,-0.04,92
23.152390480041504,1.5,1.77,-0.27,-0.8,DESCEND,1.77,-38.94,-0.02,92
23.20539140701294,1.5,1.77,-0.27,-0.8,DESCEND,1.77,-38.94,-0.02,92
23.259629487991333,1.5,1.76,-0.26,-0.8,DESCEND,1.76,-38.94,0.0,92
23.302874088287354,1.5,1.76,-0.26,-0.8,DESCEND,1.76,-38.94,0.0,92
23.35574769973755,1.5,1.72,-0.21999999999999997,-0.8,DESCEND,1.72,-38.94,0.02,92
23.41016912460327,1.5,1.72,-0.21999999999999997,-0.8,DESCEND,1.72,-38.94,0.02,92
23.45396089553833,1.5,1.72,-0.21999999999999997,-0.8,DESCEND,1.72,-38.94,0.02,92
23.507707595825195,1.5,1.68,-0.17999999999999994,-0.8,DESCEND,1.68,-39.02,0.04,92
23.55025005340576,1.5,1.68,-0.17999999999999994,-0.8,DESCEND,1.68,-39.02,0.04,92
23.602622985839844,1.5,1.62,-0.1200000000000001,-0.8,DESCEND,1.62,-39.09,0.05,91
23.657354831695557,1.5,1.62,-0.1200000000000001,-0.8,DESCEND,1.62,-39.09,0.05,91
23.70029067993164,1.5,1.56,-0.06000000000000005,0.0,HOLD,1.56,-39.11,0.06,91
23.753981828689575,1.5,1.56,-0.06000000000000005,0.0,HOLD,1.56,-39.11,0.06,91
23.80674147605896,1.5,1.48,0.020000000000000018,0.0,HOLD,1.48,-39.12,0.06,91
23.850263833999634,1.5,1.48,0.020000000000000018,0.0,HOLD,1.48,-39.12,0.06,91
23.9052951335907,1.5,1.41,0.09000000000000008,0.0,HOLD,1.41,-39.13,0.07,91
23.959895849227905,1.5,1.41,0.09000000000000008,0.0,HOLD,1.41,-39.13,0.07,91
24.00312876701355,1.5,1.35,0.1499999999999999,1.0,CLIMB,1.35,-39.18,0.06,91
24.056361198425293,1.5,1.35,0.1499999999999999,1.0,CLIMB,1.35,-39.18,0.06,91
24.10945987701416,1.5,1.31,0.18999999999999995,1.0,CLIMB,1.31,-39.23,0.04,91
24.153156518936157,1.5,1.31,0.18999999999999995,1.0,CLIMB,1.31,-39.23,0.04,91
24.206573724746704,1.5,1.28,0.21999999999999997,1.0,CLIMB,1.28,-39.17,0.03,91
24.26029920578003,1.5,1.28,0.21999999999999997,1.0,CLIMB,1.28,-39.17,0.03,91
24.30318260192871,1.5,1.28,0.21999999999999997,1.0,CLIMB,1.28,-39.31,0.01,91
24.356654167175293,1.5,1.28,0.21999999999999997,1.0,CLIMB,1.28,-39.31,0.01,91
24.400946617126465,1.5,1.31,0.18999999999999995,1.0,CLIMB,1.31,-39.28,-0.01,91
24.4544460773468,1.5,1.31,0.18999999999999995,1.0,CLIMB,1.31,-39.28,-0.01,91
24.50762414932251,1.5,1.35,0.1499999999999999,1.0,CLIMB,1.35,-39.27,-0.04,91
24.550022840499878,1.5,1.35,0.1499999999999999,1.0,CLIMB,1.35,-39.27,-0.04,91
24.603070735931396,1.5,1.42,0.08000000000000007,0.0,HOLD,1.42,-39.1,-0.07,91
24.65619421005249,1.5,1.42,0.08000000000000007,0.0,HOLD,1.42,-39.1,-0.07,91
24.709531784057617,1.5,1.5,0.0,0.0,HOLD,1.5,-39.09,-0.08,91
24.752052068710327,1.5,1.5,0.0,0.0,HOLD,1.5,-39.09,-0.08,91
24.804542541503906,1.5,1.58,-0.08000000000000007,0.0,HOLD,1.58,-39.05,-0.08,91
24.857996940612793,1.5,1.58,-0.08000000000000007,0.0,HOLD,1.58,-39.05,-0.08,91
24.900116443634033,1.5,1.66,-0.15999999999999992,-0.8,DESCEND,1.66,-39.08,-0.06,91
24.953267097473145,1.5,1.66,-0.15999999999999992,-0.8,DESCEND,1.66,-39.08,-0.06,91
25.00747537612915,1.5,1.72,-0.21999999999999997,-0.8,DESCEND,1.72,-38.97,-0.05,91
25.050410270690918,1.5,1.72,-0.21999999999999997,-0.8,DESCEND,1.72,-38.97,-0.05,91
25.1040141582489,1.5,1.77,-0.27,-0.8,DESCEND,1.77,-38.94,-0.02,91
25.157765865325928,1.5,1.77,-0.27,-0.8,DESCEND,1.77,-38.94,-0.02,91
25.20031189918518,1.5,1.78,-0.28,-0.8,DESCEND,1.78,-38.96,0.0,91
25.255963563919067,1.5,1.78,-0.28,-0.8,DESCEND,1.78,-38.96,0.0,91
25.300416946411133,1.5,1.77,-0.27,-0.8,DESCEND,1.77,-38.93,0.02,91
25.353431224822998,1.5,1.77,-0.27,-0.8,DESCEND,1.77,-38.93,0.02,91
25.40716028213501,1.5,1.73,-0.22999999999999998,-0.8,DESCEND,1.73,-39.01,0.04,91
25.450430154800415,1.5,1.73,-0.22999999999999998,-0.8,DESCEND,1.73,-39.01,0.04,91
25.504687070846558,1.5,1.68,-0.17999999999999994,-0.8,DESCEND,1.68,-39.04,0.05,91
25.558380365371704,1.5,1.68,-0.17999999999999994,-0.8,DESCEND,1.68,-39.04,0.05,91
25.601115226745605,1.5,1.62,-0.1200000000000001,-0.8,DESCEND,1.62,-39.05,0.06,91
25.655283212661743,1.5,1.62,-0.1200000000000001,-0.8,DESCEND,1.62,-39.05,0.06,91
25.7101628780365,1.5,1.56,-0.06000000000000005,0.0,HOLD,1.56,-39.22,0.07,91
25.752785444259644,1.5,1.56,-0.06000000000000005,0.0,HOLD,1.56,-39.22,0.07,91
25.80590295791626,1.5,1.5,0.0,0.0,HOLD,1.5,-39.28,0.07,91
25.859221935272217,1.5,1.5,0.0,0.0,HOLD,1.5,-39.28,0.07,91
25.90179753303528,1.5,1.5,0.0,0.0,HOLD,1.5,-39.28,0.07,91
25.955307960510254,1.5,1.43,0.07000000000000006,0.0,HOLD,1.43,-39.28,0.06,91
26.00840187072754,1.5,1.37,0.1299999999999999,1.0,CLIMB,1.37,-39.31,0.04,91
26.050997495651245,1.5,1.37,0.1299999999999999,1.0,CLIMB,1.37,-39.31,0.04,91
26.104350805282593,1.5,1.37,0.1299999999999999,1.0,CLIMB,1.37,-39.31,0.04,91
26.15773844718933,1.5,1.33,0.16999999999999993,1.0,CLIMB,1.33,-39.37,0.03,91
26.20111656188965,1.5,1.33,0.16999999999999993,1.0,CLIMB,1.33,-39.37,0.03,91
26.254690170288086,1.5,1.3,0.19999999999999996,1.0,CLIMB,1.3,-39.32,0.01,91
26.309462785720825,1.5,1.3,0.19999999999999996,1.0,CLIMB,1.3,-39.32,0.01,91
26.352346897125244,1.5,1.3,0.19999999999999996,1.0,CLIMB,1.3,-39.35,-0.01,91
26.4064519405365,1.5,1.3,0.19999999999999996,1.0,CLIMB,1.3,-39.35,-0.01,91
26.459914445877075,1.5,1.32,0.17999999999999994,1.0,CLIMB,1.32,-39.33,-0.04,91
26.501749992370605,1.5,1.32,0.17999999999999994,1.0,CLIMB,1.32,-39.33,-0.04,91
26.555342197418213,1.5,1.38,0.1200000000000001,1.0,CLIMB,1.38,-39.3,-0.06,91
26.607955932617188,1.5,1.38,0.1200000000000001,1.0,CLIMB,1.38,-39.3,-0.06,91
26.65037965774536,1.5,1.49,0.010000000000000009,0.0,HOLD,1.49,-39.17,-0.07,90
26.703588724136353,1.5,1.49,0.010000000000000009,0.0,HOLD,1.49,-39.17,-0.07,90
26.7566659450531,1.5,1.58,-0.08000000000000007,0.0,HOLD,1.58,-39.1,-0.09,90
26.809933185577393,1.5,1.58,-0.08000000000000007,0.0,HOLD,1.58,-39.1,-0.09,90
26.856706857681274,1.5,1.66,-0.15999999999999992,-0.8,DESCEND,1.66,-39.07,-0.09,90
26.909526824951172,1.5,1.66,-0.15999999999999992,-0.8,DESCEND,1.66,-39.07,-0.09,90
26.952626705169678,1.5,1.75,-0.25,-0.8,DESCEND,1.75,-39.01,-0.08,90
27.005584001541138,1.5,1.75,-0.25,-0.8,DESCEND,1.75,-39.01,-0.08,90
27.05068278312683,1.5,1.8,-0.30000000000000004,-0.8,DESCEND,1.8,-38.98,-0.06,90
27.104246377944946,1.5,1.8,-0.30000000000000004,-0.8,DESCEND,1.8,-38.98,-0.06,90
27.158024787902832,1.5,1.84,-0.3400000000000001,-0.8,DESCEND,1.84,-38.92,-0.03,90
27.200757026672363,1.5,1.84,-0.3400000000000001,-0.8,DESCEND,1.84,-38.92,-0.03,90
27.25424551963806,1.5,1.84,-0.3400000000000001,-0.8,DESCEND,1.84,-38.96,0.0,90
27.30991244316101,1.5,1.84,-0.3400000000000001,-0.8,DESCEND,1.84,-38.96,0.0,90
27.354064226150513,1.5,1.81,-0.31000000000000005,-0.8,DESCEND,1.81,-38.91,0.02,90
27.409202575683594,1.5,1.81,-0.31000000000000005,-0.8,DESCEND,1.81,-38.91,0.02,90
