test_distance,sample_num,detected,x_tag,y_tag,z_tag,altitude,battery
1.5,123,1,0.018802265029550857,-0.2417558223460805,1.5883028152817042,0.85,51
1.5,124,1,0.022826930025314527,-0.2440265191753174,1.5843435489874547,0.85,51
1.5,125,1,0.026894476827344756,-0.2469764464895077,1.5825902496019046,0.85,51
1.5,126,1,0.0323616676560368,-0.2502575312413704,1.5842090323510334,0.84,51
1.5,127,1,0.03593649548853293,-0.2511179808856389,1.579264732477271,0.84,51
1.5,128,1,0.03891387455443915,-0.25122681220318743,1.5784516927274375,0.84,51
1.5,129,1,0.04155083770450452,-0.2513550840281276,1.5786853198921702,0.84,51
1.5,130,1,0.043099457087023,-0.25082112314967603,1.5744398867570282,0.84,51
1.5,131,1,0.04604937117725824,-0.2530985486870964,1.5737915581324908,0.84,51
1.5,132,1,0.04671092321235385,-0.2545156092567673,1.5791818261657549,0.84,51
1.5,133,1,0.045345970032153494,-0.2530716857040569,1.5738762462223128,0.84,51
1.5,134,1,0.04245489070129364,-0.2522527670929774,1.5763801945632594,0.84,51
1.5,135,1,0.036246073392582484,-0.24933005639483133,1.5798489439595065,0.84,51
1.5,136,1,0.030997065917776012,-0.24661692918420966,1.5799446811881783,0.84,51
1.5,137,1,0.027183948421513608,-0.24439309316221997,1.5855285245546054,0.85,51
1.5,138,1,0.025957694696431995,-0.24425643673169253,1.5832045575178157,0.85,51
1.5,139,1,0.028474582640278745,-0.24741755368615537,1.5808008627757946,0.84,51
1.5,140,1,0.03278869445901895,-0.2508149612014988,1.5757420330263219,0.84,51
1.5,141,1,0.04006037260365046,-0.25935294219628274,1.576249923043628,0.83,51
1.5,142,1,0.04432735817433836,-0.2629518910349249,1.5620832891658796,0.83,51
1.5,143,1,0.04917548535947569,-0.267703985459818,1.5583665585732969,0.82,51
1.5,144,1,0.05413974666778824,-0.2726263932215092,1.546761770074415,0.82,51
1.5,145,1,0.058114822174982046,-0.2763211070325095,1.545502863352493,0.82,51
1.5,146,1,0.06152206639082224,-0.2785546644580726,1.5420484809455512,0.81,51
1.5,147,1,0.06429602373320253,-0.27821343168800367,1.5381957198284564,0.81,50
1.5,148,1,0.06622894463709983,-0.27792028715399975,1.5342546805492343,0.81,50
1.5,149,1,0.06780225228921312,-0.27668706819345573,1.5353619026648855,0.81,50
1.5,150,1,0.06838103817510506,-0.2744218008749232,1.535140234224146,0.82,50
1.5,151,1,0.06950860181091571,-0.27252292246557264,1.5369846887603578,0.82,50
1.5,152,1,0.07146345793307567,-0.27115832627151987,1.541862850575624,0.82,50
1.5,153,1,0.07348473410128102,-0.27051864666345915,1.5406550182206058,0.82,50
1.5,154,1,0.07572741274618301,-0.27156517684847253,1.5402548343231632,0.82,50
1.5,155,1,0.0795050029628014,-0.27260804117297877,1.5399623708420354,0.82,50
1.5,156,1,0.08294641628109102,-0.27217616740175904,1.5371945921981744,0.82,50
1.5,157,1,0.0861809007318267,-0.27376371408017397,1.5379324015399227,0.81,50
1.5,158,1,0.08799338934993475,-0.2759012212865578,1.5299323412919341,0.81,50
1.5,159,1,0.08872687935159379,-0.2799058165061998,1.5360895891579358,0.81,50
1.5,160,1,0.08746644448141354,-0.28480445853656117,1.529878245277967,0.8,50
1.5,161,1,0.08554940945684607,-0.2932965534518132,1.526808792906496,0.8,50
1.5,162,1,0.08335735474242625,-0.30126460056773163,1.5300358025232017,0.79,50
1.5,163,1,0.08037192177898028,-0.30931266392320395,1.5319317568784003,0.78,50
1.5,164,1,0.07604487049170232,-0.3167410184808963,1.5339328789302062,0.78,50
1.5,165,1,0.06852711051022993,-0.32719346507764446,1.5391040525273245,0.77,50
1.5,166,1,0.061738753522157665,-0.33479120718128996,1.544079314235661,0.77,50
1.5,167,1,0.052190021722485186,-0.3412359380299018,1.5457832787406374,0.77,50
1.5,168,1,0.04709380012667984,-0.34703402076355555,1.552493174874845,0.76,50
1.5,169,1,0.044497823198289745,-0.35037759548065883,1.5572300609813603,0.76,50
1.5,170,1,0.04388850682879078,-0.3514697007070843,1.5575296505994953,0.76,50
1.5,171,1,0.045073750515852454,-0.35146287805996457,1.5593109955613498,0.76,50
1.5,172,1,0.04661845297256704,-0.3487548956893348,1.5578730551190383,0.76,50
1.5,173,1,0.04888598993973907,-0.34492198425926046,1.5605281926417771,0.77,50
1.5,174,1,0.0503196512760222,-0.34187146960499115,1.5610505239398056,0.77,50
1.5,175,1,0.051072286675288486,-0.3357756673780295,1.5569244849453443,0.78,50
1.5,176,1,0.05296512494721096,-0.3297958680543784,1.5623006367790384,0.78,50
1.5,177,1,0.05435125789085989,-0.3238958634126479,1.559512305096217,0.78,50
1.5,178,1,0.05647639481232334,-0.31789787144212817,1.5573468949402312,0.79,50
1.5,179,1,0.0588620444599049,-0.3120147416634117,1.5545401551314868,0.79,50
1.5,180,1,0.0632102405040426,-0.3062432167529449,1.5551657164469899,0.79,50
1.5,181,1,0.06679297664553105,-0.3023520859628919,1.5513360999670696,0.8,50
1.5,182,1,0.06983924777237556,-0.2970292576825167,1.5450415002717466,0.8,50
1.5,183,1,0.0746024069464076,-0.2910788946330972,1.5435322507352478,0.8,50
1.5,184,1,0.07791576549613714,-0.28788999037617935,1.5429257202091247,0.81,50
1.5,185,1,0.08020469956000208,-0.2818336382640106,1.5370598964461495,0.81,50
1.5,186,1,0.08155005096071496,-0.27903263906255826,1.537326081284543,0.81,50
1.5,187,1,0.08193129227748965,-0.2769209758861702,1.5376351243537738,0.81,50
1.5,188,1,0.08154454662073567,-0.27440087736186103,1.5422640125150155,0.82,50
1.5,189,1,0.07990930694961103,-0.2694876267401867,1.539228737315306,0.82,50
1.5,190,1,0.07914418343705376,-0.2663922979194125,1.5414657359934367,0.82,50
1.5,191,1,0.07814259425452816,-0.26283810822237136,1.5377544555469898,0.82,50
1.5,192,1,0.07841471142141693,-0.2624352430744888,1.535181341656331,0.82,50
1.5,193,1,0.07922403463184495,-0.26179337551065085,1.5336645316962858,0.82,50
1.5,194,1,0.08051116681045117,-0.26048776798124856,1.528906799134575,0.82,50
1.5,195,1,0.08188006809995137,-0.2611022039564664,1.5290914078807256,0.82,50
1.5,196,1,0.08294105291658146,-0.26210906135088574,1.5298874403497875,0.82,50
1.5,197,1,0.0837543051926442,-0.263504275998694,1.5300103453737424,0.82,50
1.5,198,1,0.0853735883142367,-0.26373801380953676,1.5299300483336804,0.82,50
1.5,199,1,0.08652362106351105,-0.26339764394060783,1.526805254965015,0.82,50
1.5,200,1,0.08817946506956957,-0.2584597517437289,1.5313379703914625,0.82,50
1.5,201,1,0.08900439315007297,-0.2533627555669858,1.5289677038113054,0.83,49
1.5,202,1,0.08950293313471663,-0.24678230682136063,1.5277058212255248,0.83,49
1.5,203,1,0.0888533077039433,-0.24034868398722775,1.5293731487157756,0.83,49
1.5,204,1,0.087377199202596,-0.2358541466513925,1.5313908622669838,0.84,49
1.5,205,1,0.08553754085927359,-0.23108859199875925,1.5296801261186619,0.84,49
1.5,206,1,0.0833147133513719,-0.22680423596651866,1.5319747452134855,0.85,49
1.5,207,1,0.08146897809821145,-0.2240650272942862,1.5286072573291924,0.85,49
1.5,208,1,0.07988034594738112,-0.22272461260925575,1.5306523631589843,0.85,49
1.5,209,1,0.0787498622709147,-0.22275679586325836,1.5302605785780676,0.85,49
1.5,210,1,0.07723945603055404,-0.22289432191931932,1.5281424871455953,0.85,49
1.5,211,1,0.07554179817459675,-0.2255595980029079,1.5322675596246558,0.85,49
1.5,212,1,0.07422956102261506,-0.22669725883818176,1.5299523134713264,0.85,49
1.5,213,1,0.07263473447055874,-0.22918902685396772,1.5358437178055477,0.85,49
1.5,214,1,0.07035895571310209,-0.23230806587683311,1.537937741205332,0.84,49
1.5,215,1,0.06885155610576453,-0.2354369602576231,1.5409278704836995,0.84,49
1.5,216,1,0.06826010323761914,-0.23827775415985197,1.540943202168603,0.84,49
1.5,217,1,0.06831938195841347,-0.24119509759956623,1.5466881319268873,0.84,49
1.5,218,1,0.06894750706373647,-0.2412908734488023,1.5458699789920607,0.84,49
1.5,219,1,0.0711254035431697,-0.24381576316818904,1.5508449782327187,0.84,49
1.5,220,1,0.07348628090842156,-0.24573219751144165,1.5505447890408683,0.84,49
1.5,221,1,0.07603766896482607,-0.24824680962802373,1.5533361805777166,0.83,49
1.5,222,1,0.07867788235052219,-0.25121055078882704,1.546857240089611,0.83,49
1.5,223,1,0.08148963085579405,-0.2545473865138483,1.5491925732575573,0.83,49
1.5,224,1,0.08455092881754023,-0.25718080353579764,1.5448353529478955,0.82,49
1.5,225,1,0.09047714115842588,-0.2600931438839725,1.5449489386786555,0.82,49
1.5,226,1,0.09545451688003743,-0.262882641873368,1.5445511290685794,0.82,49
1.5,227,1,0.09985346741623037,-0.26485152091557246,1.544218528872857,0.82,49
1.5,228,1,0.10414875714149467,-0.26613955742191336,1.5405216823923256,0.82,49
1.5,229,1,0.10593350824827706,-0.2661981304075891,1.5379615662935724,0.82,49
1.5,230,1,0.10767066413600786,-0.2662535884731621,1.5393700692449017,0.82,49
1.5,231,1,0.1077815517091061,-0.2673792909041278,1.5422432243808575,0.82,49
1.5,232,1,0.10726318152084767,-0.2672302789216556,1.539389752943249,0.82,49
1.5,233,1,0.10717454754462903,-0.27029563842287074,1.5483886560095435,0.82,49
1.5,234,1,0.10662348471393365,-0.27239499158881075,1.5456823451954067,0.81,49
1.5,235,1,0.10654246296974215,-0.2774194953084328,1.5456836122952664,0.81,49
1.5,236,1,0.10583866657600763,-0.2819445902300644,1.5466249484628725,0.81,49
1.5,237,1,0.10404459459171174,-0.28617491190160266,1.5470256409962049,0.81,49
1.5,238,1,0.09984419824486916,-0.28958334655801254,1.5451061181752532,0.8,49
1.5,239,1,0.09577575475376164,-0.28924567712828,1.5422289735022048,0.8,49
1.5,240,1,0.09512704530188905,-0.29115625821011043,1.5419940913552952,0.8,49
1.5,241,1,0.09760190309535353,-0.29588478403970464,1.5402559846884694,0.79,49
1.5,242,1,0.10239313450818344,-0.30317394528942776,1.5232502538338388,0.79,49
1.5,243,1,0.10780969970883257,-0.3091702387777553,1.5133097546079304,0.78,49
1.5,244,1,0.1136202960149538,-0.3147452610110137,1.5073345350078058,0.78,49
1.5,245,1,0.11884279696499198,-0.3169194241583181,1.4882346676542533,0.77,49
1.5,246,1,0.12160201471313113,-0.3167055606220891,1.4806394116156036,0.77,49
1.5,247,1,0.12223878316967517,-0.31331418548825657,1.4710652980298016,0.77,49
1.5,248,1,0.12226595191274,-0.30950410363597847,1.4717650166956637,0.78,49
1.5,249,1,0.12064084386449764,-0.3025898822067893,1.4699064635725132,0.78,49
1.5,250,1,0.11838380436533767,-0.2950862951020865,1.4669190622457782,0.79,49
1.5,251,1,0.11617430171618144,-0.2845523715438462,1.4756516271512965,0.79,49
1.5,252,1,0.11358973998018954,-0.2740869086425045,1.481199909574666,0.8,49
1.5,253,1,0.11183041857694212,-0.2622924901746804,1.4892744788011891,0.81,49
1.5,254,1,0.11162449997595464,-0.24870664269118195,1.5010614131273832,0.82,49
1.5,255,1,0.11158679053134303,-0.23925846385216054,1.5062662500383444,0.83,48
1.5,256,1,0.1122795020264937,-0.22886987553498936,1.5162929461535328,0.84,48
1.5,257,1,0.11233016709883745,-0.22297365913213285,1.520442712069611,0.84,48
1.5,258,1,0.11264708339892612,-0.21880041170406433,1.5225923800224979,0.85,48
1.5,259,1,0.11419500145186562,-0.21786032816505568,1.524872275199156,0.85,48
1.5,260,1,0.11698181986424315,-0.2187897172464568,1.5309922057268752,0.85,48
1.5,261,1,0.11900815396534642,-0.21994765056114363,1.5320071246632492,0.85,48
1.5,262,1,0.120914121822429,-0.2220998972031945,1.5336898829098504,0.85,48
1.5,263,1,0.12249840852953502,-0.22456870358566158,1.5324719855332989,0.84,48
1.5,264,1,0.12324570297493159,-0.2277306821806257,1.536346093347422,0.84,48
1.5,265,1,0.12203725935301167,-0.22850558348108863,1.5370930892058856,0.84,48
1.5,266,1,0.11997509269147995,-0.2281490159246893,1.5336332363725786,0.84,48
1.5,267,1,0.11830178921510091,-0.2276758909367963,1.530925933842068,0.84,48
1.5,268,1,0.11601573560099757,-0.2271815129115855,1.5315595123971737,0.84,48
1.5,269,1,0.11453327709599835,-0.22760771941840474,1.5338722444573754,0.84,48
1.5,270,1,0.11304628839512561,-0.22788595019639651,1.534930813842549,0.84,48
1.5,271,1,0.1114050266639406,-0.22838479108392837,1.5389541633294543,0.84,48
1.5,272,1,0.11059109989078973,-0.22899130176130716,1.5455936453101617,0.84,48
1.5,273,1,0.10939832333367451,-0.23022536458051057,1.546106705308341,0.84,48
1.5,274,1,0.10892178550666412,-0.23166499312915423,1.5447052325896395,0.84,48
1.5,275,1,0.10925787432768155,-0.23491383778080535,1.5495604890826002,0.84,48
1.5,276,1,0.11002534620549444,-0.23767306743097,1.5531299094221422,0.84,48
1.5,277,1,0.11086112767126843,-0.24029360666328758,1.557159348637527,0.83,48
1.5,278,1,0.11220129699956771,-0.24338413542649398,1.5584941952968026,0.83,48
1.5,279,1,0.11425521592606953,-0.24774765493386303,1.557715674649321,0.83,48
1.5,280,1,0.11612662723448286,-0.25133763234583084,1.5594516600210246,0.82,48
1.5,281,1,0.11814808364290255,-0.2541873125045092,1.5622696866478871,0.82,48
1.5,282,1,0.11978851488684587,-0.2565447225198179,1.5585756048037138,0.82,48
1.5,283,1,0.12105767508543501,-0.26005688368175744,1.5679027357097757,0.82,48
1.5,284,1,0.12101903435083683,-0.26164697171629536,1.5666007460058418,0.82,48
1.5,285,1,0.1210757980513442,-0.26367010214208453,1.5679061214525118,0.82,48
1.5,286,1,0.1210757980513442,-0.26367010214208453,1.5679061214525118,0.82,48
1.5,287,1,0.12154987035585059,-0.266529964387331,1.5717746340213115,0.82,48
1.5,288,1,0.1222258486949243,-0.26911680931865256,1.57389133321474,0.81,48
1.5,289,1,0.12279931209322605,-0.2729986492156732,1.5720727269604649,0.81,48
1.5,290,1,0.1226202767580646,-0.2772131021825151,1.5719838740739107,0.8,48
1.5,291,1,0.11968637776797036,-0.2893259317141626,1.5797742787897442,0.8,48
1.5,292,1,0.11786073522034178,-0.29541084894866615,1.5828120806496062,0.79,48
1.5,293,1,0.11252670895368642,-0.3086942320107092,1.5813944658901458,0.79,48
1.5,294,1,0.11054030783896825,-0.31397815662544315,1.5793264079605733,0.78,48
1.5,295,1,0.10942949362990417,-0.3198584118223845,1.5836038395829486,0.78,48
1.5,296,1,0.10681572489493603,-0.32902358786548286,1.578839558103312,0.77,48
1.5,297,1,0.10652578567021223,-0.3300732394440714,1.575486128384467,0.77,48
1.5,298,1,0.10821449910328124,-0.33408522060324036,1.5681316256622055,0.77,48
1.5,299,1,0.11015218053399775,-0.3370541647804702,1.561499544405704,0.77,48
2.0,0,1,0.11604509829766971,-0.3924927961209563,2.04560353400284,0.79,46
2.0,1,1,0.12110374064282899,-0.3996572068703409,2.0438301789991695,0.79,46
2.0,2,1,0.1277102288439173,-0.4048395660334583,2.0384178312094714,0.78,46
2.0,3,1,0.1405029468410547,-0.409594464117641,2.030335379962417,0.78,46
2.0,4,1,0.15326452197201504,-0.4128041767836955,2.0224540533801076,0.77,46
2.0,5,1,0.16719771024540225,-0.4164940780639252,2.0090939206522016,0.77,46
2.0,6,1,0.1870799904896274,-0.4241037667800247,2.0094320320535575,0.76,46
2.0,7,1,0.19862681435401286,-0.4251535079102763,1.9945993164298341,0.76,46
2.0,8,1,0.2104379656839765,-0.4288276655812516,1.997699405703203,0.76,46
2.0,9,1,0.22118026539813734,-0.4297565472254331,1.9891099121549616,0.76,46
2.0,10,1,0.22652917954444002,-0.42780820509364104,1.9832052856825273,0.76,46
2.0,11,1,0.23211987013377727,-0.4254840673647904,1.9847101645829814,0.76,46
2.0,12,1,0.2352998728518956,-0.42334364675576497,1.9948153905599608,0.76,46
2.0,13,1,0.23563451375115757,-0.41417120373071536,2.002502085551246,0.77,46
2.0,14,1,0.2320430601706131,-0.40199209667413416,1.9958079091297325,0.78,46
2.0,15,1,0.23085683100689047,-0.39584443748133596,2.010822432767108,0.79,46
2.0,16,1,0.22907752257772068,-0.390381023847227,2.0214346161686554,0.79,46
2.0,17,1,0.22617275888356403,-0.37770786449910576,2.0164168496116677,0.8,46
2.0,18,1,0.22698417045670793,-0.3732473347320804,2.02958475917074,0.8,46
2.0,19,1,0.22760538056675814,-0.36756553393670777,2.0249086382744785,0.81,46
2.0,20,1,0.23311031921527656,-0.3712096994624936,2.0265035150404125,0.81,46
2.0,21,1,0.23553915452986565,-0.3726824794135766,2.017231096707262,0.8,46
2.0,22,1,0.2406249285582816,-0.3795696517864159,2.014858252692755,0.8,46
2.0,23,1,0.24192377302381432,-0.38695863567381084,2.014060804665882,0.79,46
2.0,24,1,0.23843339115936266,-0.39187465174893,1.9982576283016205,0.79,46
2.0,25,1,0.23681853493139274,-0.39663394887847686,2.0074448619123006,0.79,46
2.0,26,1,0.23203214248335943,-0.3944571739856619,1.9990692377895334,0.78,46
2.0,27,1,0.2253963422257732,-0.39031267456242,1.9978725855815416,0.78,46
2.0,28,1,0.2199658684655261,-0.3860972810282918,1.9991135343028439,0.79,46
